sku,floor,corridor,stock_available,stock_used,stock_remaining
SKU_20001,0,63,80,14,66
SKU_20001,0,65,55,0,55
SKU_20028,0,99,468,76,392
SKU_20028,0,101,111,0,111
SKU_20028,0,63,63,0,63
SKU_278,0,141,273,2,271
SKU_278,0,143,177,0,177
SKU_278,0,135,86,0,86
SKU_278,0,145,84,0,84
SKU_278,0,147,71,0,71
SKU_278,0,117,70,0,70
SKU_278,0,113,69,0,69
SKU_278,0,131,58,0,58
SKU_278,0,149,27,0,27
SKU_278,0,64,2,0,2
SKU_103,0,80,537,1,536
SKU_103,0,74,397,0,397
SKU_103,0,82,280,0,280
SKU_103,0,72,234,0,234
SKU_103,0,156,160,0,160
SKU_103,0,64,137,0,137
SKU_103,0,89,69,0,69
SKU_103,0,146,69,0,69
SKU_103,0,70,60,0,60
SKU_103,0,158,58,0,58
SKU_103,0,103,36,0,36
SKU_103,0,84,1,0,1
SKU_21815,1,74,238,7,231
SKU_21815,1,68,55,0,55
SKU_21815,0,64,39,0,39
SKU_21815,1,66,37,0,37
SKU_21815,1,72,20,0,20
SKU_13374,1,149,103,34,69
SKU_13374,1,147,57,0,57
SKU_13374,1,151,18,0,18
SKU_13374,0,64,1,0,1
SKU_1698,2,137,935,1,934
SKU_1698,2,119,728,0,728
SKU_1698,2,133,672,0,672
SKU_1698,2,139,318,0,318
SKU_1698,2,135,307,0,307
SKU_1698,2,131,277,0,277
SKU_1698,2,127,227,0,227
SKU_1698,2,121,153,0,153
SKU_1698,2,115,146,0,146
SKU_1698,2,117,68,0,68
SKU_1698,0,64,15,0,15
SKU_1698,2,105,2,0,2
SKU_1698,2,123,1,0,1
SKU_655,1,147,695,4,691
SKU_655,1,141,28,0,28
SKU_655,1,133,15,0,15
SKU_655,1,145,4,0,4
SKU_655,1,131,3,0,3
SKU_655,0,64,1,0,1
SKU_655,0,161,1,0,1
SKU_13171,0,69,332,3,329
SKU_13171,0,107,143,0,143
SKU_13171,0,105,99,0,99
SKU_13171,0,65,74,0,74
SKU_13171,0,109,72,0,72
SKU_293,0,65,176,22,154
SKU_21121,0,85,40,1,39
SKU_21121,0,65,30,0,30
SKU_13810,0,65,268,41,227
SKU_13810,0,131,37,0,37
SKU_13810,0,77,1,0,1
SKU_13810,0,119,1,0,1
SKU_13811,0,117,279,73,206
SKU_13811,0,77,185,0,185
SKU_13811,0,65,93,0,93
SKU_13812,0,117,243,68,175
SKU_13812,0,65,168,0,168
SKU_13812,0,149,127,0,127
SKU_13812,0,135,25,0,25
SKU_13812,0,139,13,0,13
SKU_13812,0,159,1,0,1
SKU_13928,0,115,191,60,131
SKU_13928,0,141,144,0,144
SKU_13928,0,65,136,0,136
SKU_13928,0,119,81,0,81
SKU_13928,0,135,52,0,52
SKU_714,0,65,115,27,88
SKU_5001,0,65,5,1,4
SKU_3828,0,65,45,35,10
SKU_3048,0,65,4,1,3
SKU_3138,0,83,219,44,175
SKU_3138,0,81,58,0,58
SKU_3138,0,65,8,0,8
SKU_319,0,131,539,539,0
SKU_319,0,135,381,381,0
SKU_319,0,141,239,77,162
SKU_319,0,137,214,0,214
SKU_319,0,143,150,0,150
SKU_319,0,65,143,0,143
SKU_319,0,67,140,0,140
SKU_319,0,129,139,0,139
SKU_319,0,109,137,0,137
SKU_319,0,107,78,0,78
SKU_319,0,127,77,0,77
SKU_319,0,134,65,0,65
SKU_319,0,139,64,0,64
SKU_319,0,99,62,0,62
SKU_319,0,121,62,0,62
SKU_17668,0,65,99,18,81
SKU_17668,0,67,30,0,30
SKU_2446,0,85,459,111,348
SKU_2446,0,97,419,0,419
SKU_2446,0,65,63,0,63
SKU_2446,0,89,38,0,38
SKU_22077,0,65,35,6,29
SKU_22077,0,71,12,0,12
SKU_16854,0,121,556,540,16
SKU_16854,0,117,233,0,233
SKU_16854,0,65,112,0,112
SKU_16854,0,123,99,0,99
SKU_16854,0,91,70,0,70
SKU_16854,0,131,66,0,66
SKU_16854,0,129,63,0,63
SKU_16854,0,143,59,0,59
SKU_16854,0,113,56,0,56
SKU_16854,0,127,47,0,47
SKU_16854,0,99,36,0,36
SKU_846,0,83,251,44,207
SKU_846,0,77,152,0,152
SKU_846,0,65,45,0,45
SKU_19276,0,65,99,9,90
SKU_19276,0,73,25,0,25
SKU_19276,0,161,2,0,2
SKU_19277,0,65,21,10,11
SKU_332,0,145,300,300,0
SKU_332,0,89,204,197,7
SKU_332,0,123,141,0,141
SKU_332,0,143,130,0,130
SKU_332,0,139,84,0,84
SKU_332,0,153,77,0,77
SKU_332,0,99,68,0,68
SKU_332,0,91,66,0,66
SKU_332,0,127,66,0,66
SKU_332,0,65,65,0,65
SKU_332,0,121,59,0,59
SKU_17063,0,156,565,7,558
SKU_17063,0,108,522,0,522
SKU_17063,0,82,439,0,439
SKU_17063,0,142,386,0,386
SKU_17063,0,158,370,0,370
SKU_17063,0,148,318,0,318
SKU_17063,0,72,275,0,275
SKU_17063,0,68,272,0,272
SKU_17063,0,80,270,0,270
SKU_17063,0,126,252,0,252
SKU_17063,0,146,239,0,239
SKU_17063,0,150,226,0,226
SKU_17063,0,78,223,0,223
SKU_17063,0,76,210,0,210
SKU_17063,0,140,188,0,188
SKU_17063,0,128,118,0,118
SKU_17063,0,160,103,0,103
SKU_17063,0,154,93,0,93
SKU_17063,0,66,60,0,60
SKU_17063,0,118,38,0,38
SKU_17063,0,114,6,0,6
SKU_17063,0,134,4,0,4
SKU_17063,1,116,1,0,1
SKU_17207,2,163,741,5,736
SKU_17207,2,165,365,0,365
SKU_17207,2,161,98,0,98
SKU_17207,2,169,51,0,51
SKU_17207,2,167,33,0,33
SKU_17207,0,66,1,0,1
SKU_17207,0,82,1,0,1
SKU_505,1,51,172,3,169
SKU_505,1,74,59,0,59
SKU_505,1,72,56,0,56
SKU_505,1,66,44,0,44
SKU_505,1,68,35,0,35
SKU_505,1,57,16,0,16
SKU_505,0,66,1,0,1
SKU_505,1,58,1,0,1
SKU_12,0,66,69,2,67
SKU_12,0,72,61,0,61
SKU_12,0,68,1,0,1
SKU_12,0,74,1,0,1
SKU_19543,1,157,187,3,184
SKU_19543,0,66,1,0,1
SKU_19543,0,118,1,0,1
SKU_19543,1,151,1,0,1
SKU_1028,0,69,211,1,210
SKU_1028,0,107,203,0,203
SKU_1028,0,115,114,0,114
SKU_1028,0,109,106,0,106
SKU_1028,0,67,105,0,105
SKU_1028,0,119,97,0,97
SKU_1028,0,73,4,0,4
SKU_1028,0,125,1,0,1
SKU_462,0,107,170,1,169
SKU_462,0,103,60,0,60
SKU_462,0,109,50,0,50
SKU_462,0,67,2,0,2
SKU_14066,0,67,273,45,228
SKU_14066,0,69,132,0,132
SKU_14066,0,71,19,0,19
SKU_14066,0,159,1,0,1
SKU_13083,0,67,57,7,50
SKU_12990,0,67,57,10,47
SKU_12990,0,87,13,0,13
SKU_14093,0,81,369,79,290
SKU_14093,0,83,180,0,180
SKU_14093,0,75,127,0,127
SKU_14093,0,67,67,0,67
SKU_14093,0,77,64,0,64
SKU_2714,0,87,152,152,0
SKU_2714,0,83,124,35,89
SKU_2714,0,67,66,0,66
SKU_2714,0,85,58,0,58
SKU_3245,0,67,60,3,57
SKU_3245,0,81,30,0,30
SKU_3245,0,83,3,0,3
SKU_2477,0,83,168,56,112
SKU_2477,0,67,84,0,84
SKU_2477,0,79,60,0,60
SKU_2477,0,87,46,0,46
SKU_11106,0,67,7,3,4
SKU_11107,0,67,9,4,5
SKU_2722,0,67,153,103,50
SKU_2722,0,93,133,0,133
SKU_2722,0,107,69,0,69
SKU_2722,0,101,48,0,48
SKU_2722,0,95,8,0,8
SKU_3405,0,67,6,6,0
SKU_16859,0,77,448,448,0
SKU_16859,0,75,419,339,80
SKU_16859,0,83,272,0,272
SKU_16859,0,69,179,0,179
SKU_16859,0,67,170,0,170
SKU_16859,0,85,90,0,90
SKU_16859,0,73,87,0,87
SKU_16859,0,79,82,0,82
SKU_16859,0,119,13,0,13
SKU_16859,0,121,7,0,7
SKU_16861,0,87,670,670,0
SKU_16861,0,131,320,320,0
SKU_16861,0,85,318,124,194
SKU_16861,0,95,251,0,251
SKU_16861,0,97,207,0,207
SKU_16861,0,129,172,0,172
SKU_16861,0,67,158,0,158
SKU_16861,0,75,117,0,117
SKU_16861,0,79,102,0,102
SKU_16861,0,137,92,0,92
SKU_16861,0,93,61,0,61
SKU_16861,0,91,31,0,31
SKU_224,0,67,21,4,17
SKU_17047,0,88,747,8,739
SKU_17047,0,86,719,0,719
SKU_17047,0,80,440,0,440
SKU_17047,0,82,419,0,419
SKU_17047,0,84,279,0,279
SKU_17047,0,72,255,0,255
SKU_17047,0,74,238,0,238
SKU_17047,0,90,135,0,135
SKU_17047,0,70,115,0,115
SKU_17047,0,110,101,0,101
SKU_17047,0,92,81,0,81
SKU_17047,0,108,78,0,78
SKU_17047,0,100,74,0,74
SKU_17047,0,68,25,0,25
SKU_17047,0,106,2,0,2
SKU_17047,0,94,1,0,1
SKU_17047,0,156,1,0,1
SKU_17047,1,142,1,0,1
SKU_17168,0,74,593,1,592
SKU_17168,0,68,73,0,73
SKU_17168,0,80,57,0,57
SKU_17168,0,72,54,0,54
SKU_17168,0,82,41,0,41
SKU_17168,0,86,1,0,1
SKU_13996,1,43,4,4,0
SKU_13996,0,80,3,0,3
SKU_13996,1,45,3,0,3
SKU_13996,0,68,1,0,1
SKU_13996,1,3,1,0,1
SKU_16171,0,68,16,2,14
SKU_16171,0,78,2,0,2
SKU_16171,0,116,2,0,2
SKU_19561,0,69,531,6,525
SKU_13050,0,69,14,3,11
SKU_16957,0,93,104,4,100
SKU_16957,0,69,12,0,12
SKU_17925,0,121,234,33,201
SKU_17925,0,119,222,0,222
SKU_17925,0,117,117,0,117
SKU_17925,0,69,40,0,40
SKU_17502,0,79,143,26,117
SKU_17502,0,69,79,0,79
SKU_17502,0,161,1,0,1
SKU_19288,0,69,51,3,48
SKU_19290,0,69,64,4,60
SKU_221,0,69,15,3,12
SKU_2757,0,69,8,2,6
SKU_17137,0,72,398,3,395
SKU_17137,0,80,199,0,199
SKU_17137,0,88,84,0,84
SKU_17137,0,84,70,0,70
SKU_17137,0,74,61,0,61
SKU_17137,0,90,53,0,53
SKU_17137,0,70,37,0,37
SKU_17137,0,96,9,0,9
SKU_17137,0,154,1,0,1
SKU_17068,0,70,408,13,395
SKU_17068,0,82,139,0,139
SKU_17068,0,110,43,0,43
SKU_17068,0,126,24,0,24
SKU_17068,1,168,1,0,1
SKU_19281,0,70,128,1,127
SKU_14103,0,83,400,377,23
SKU_14103,0,81,186,0,186
SKU_14103,0,79,119,0,119
SKU_14103,0,87,66,0,66
SKU_14103,0,75,61,0,61
SKU_14103,0,71,50,0,50
SKU_422,0,71,518,2,516
SKU_422,0,95,216,0,216
SKU_422,0,99,8,0,8
SKU_422,2,62,7,0,7
SKU_14080,0,135,453,29,424
SKU_14080,0,137,105,0,105
SKU_14080,0,71,57,0,57
SKU_13299,0,71,381,46,335
SKU_13299,0,115,188,0,188
SKU_13299,0,91,162,0,162
SKU_13299,0,129,61,0,61
SKU_14083,0,139,291,36,255
SKU_14083,0,135,59,0,59
SKU_14083,0,71,58,0,58
SKU_19303,0,71,67,3,64
SKU_7430,0,71,37,6,31
SKU_19817,0,71,28,4,24
SKU_3313,0,91,54,16,38
SKU_3313,0,71,42,0,42
SKU_3313,0,73,33,0,33
SKU_7441,0,71,75,12,63
SKU_7441,0,73,3,0,3
SKU_16962,0,71,60,4,56
SKU_19291,0,71,36,2,34
SKU_9263,0,87,154,154,0
SKU_9263,0,71,121,44,77
SKU_9263,0,85,84,0,84
SKU_9263,0,125,40,0,40
SKU_9263,0,119,29,0,29
SKU_9263,0,127,19,0,19
SKU_9263,0,129,13,0,13
SKU_11210,0,97,128,128,0
SKU_11210,0,83,85,84,1
SKU_11210,0,95,81,24,57
SKU_11210,0,85,72,0,72
SKU_11210,0,71,69,0,69
SKU_11210,0,89,42,0,42
SKU_11210,0,87,37,0,37
SKU_11210,0,105,36,0,36
SKU_2808,0,71,55,5,50
SKU_2808,0,79,50,0,50
SKU_17120,0,143,281,1,280
SKU_17120,0,141,241,0,241
SKU_17120,0,133,159,0,159
SKU_17120,0,137,44,0,44
SKU_17120,0,72,10,0,10
SKU_17120,0,78,1,0,1
SKU_20502,1,93,415,1,414
SKU_20502,0,72,54,0,54
SKU_20502,1,91,33,0,33
SKU_624,2,71,550,3,547
SKU_624,1,95,398,0,398
SKU_624,1,97,395,0,395
SKU_624,2,69,356,0,356
SKU_624,2,75,335,0,335
SKU_624,2,77,220,0,220
SKU_624,2,61,189,0,189
SKU_624,2,79,178,0,178
SKU_624,2,81,151,0,151
SKU_624,2,65,129,0,129
SKU_624,2,57,86,0,86
SKU_624,1,103,70,0,70
SKU_624,1,5,64,0,64
SKU_624,1,109,50,0,50
SKU_624,1,107,4,0,4
SKU_624,1,151,4,0,4
SKU_624,2,51,4,0,4
SKU_624,1,111,2,0,2
SKU_624,1,119,2,0,2
SKU_624,0,72,1,0,1
SKU_624,1,101,1,0,1
SKU_624,1,105,1,0,1
SKU_2694,0,72,21,1,20
SKU_20352,0,72,557,3,554
SKU_20352,0,74,158,0,158
SKU_20352,0,80,35,0,35
SKU_20352,0,138,31,0,31
SKU_20352,0,86,1,0,1
SKU_271,0,72,288,6,282
SKU_271,0,74,231,0,231
SKU_739,0,83,92,27,65
SKU_739,0,81,76,0,76
SKU_739,0,73,34,0,34
SKU_21879,0,85,52,7,45
SKU_21879,0,73,28,0,28
SKU_21879,0,89,4,0,4
SKU_7431,0,73,85,16,69
SKU_7431,0,93,26,0,26
SKU_285,0,73,130,3,127
SKU_285,0,91,93,0,93
SKU_285,0,95,46,0,46
SKU_7440,0,73,63,8,55
SKU_7487,0,73,101,15,86
SKU_7487,0,113,1,0,1
SKU_1224,0,137,187,115,72
SKU_1224,0,123,100,0,100
SKU_1224,0,83,85,0,85
SKU_1224,0,125,79,0,79
SKU_1224,0,139,79,0,79
SKU_1224,0,127,77,0,77
SKU_1224,0,73,43,0,43
SKU_1224,0,113,41,0,41
SKU_1224,0,121,41,0,41
SKU_1224,0,141,41,0,41
SKU_1224,0,144,41,0,41
SKU_1224,0,117,40,0,40
SKU_1224,0,143,36,0,36
SKU_1224,0,131,34,0,34
SKU_1937,0,97,92,15,77
SKU_1937,0,135,59,0,59
SKU_1937,0,73,1,0,1
SKU_811,0,91,73,15,58
SKU_811,0,73,45,0,45
SKU_812,0,73,45,6,39
SKU_830,0,103,145,34,111
SKU_830,0,73,136,0,136
SKU_833,0,73,128,20,108
SKU_833,0,105,36,0,36
SKU_17766,0,89,222,38,184
SKU_17766,0,73,117,0,117
SKU_17766,0,85,42,0,42
SKU_19278,0,73,84,9,75
SKU_19278,0,83,25,0,25
SKU_4075,0,93,218,218,0
SKU_4075,0,87,211,211,0
SKU_4075,0,111,151,113,38
SKU_4075,0,95,147,0,147
SKU_4075,0,103,140,0,140
SKU_4075,0,101,77,0,77
SKU_4075,0,109,77,0,77
SKU_4075,0,73,76,0,76
SKU_4075,0,75,72,0,72
SKU_4075,0,83,69,0,69
SKU_4075,0,107,67,0,67
SKU_4075,0,85,65,0,65
SKU_20581,0,74,121,2,119
SKU_20581,0,78,77,0,77
SKU_423,0,74,37,2,35
SKU_295,0,75,30,12,18
SKU_2689,0,75,12,1,11
SKU_14071,0,79,263,68,195
SKU_14071,0,81,175,0,175
SKU_14071,0,83,148,0,148
SKU_14071,0,75,72,0,72
SKU_14071,0,77,52,0,52
SKU_14071,0,87,46,0,46
SKU_715,0,75,191,38,153
SKU_19301,0,75,22,4,18
SKU_14092,0,79,168,39,129
SKU_14092,0,85,120,0,120
SKU_14092,0,75,63,0,63
SKU_14094,0,75,320,93,227
SKU_14094,0,79,271,0,271
SKU_14094,0,77,262,0,262
SKU_14094,0,159,1,0,1
SKU_3243,0,75,69,2,67
SKU_88,0,75,230,40,190
SKU_2820,0,75,297,77,220
SKU_2820,0,79,56,0,56
SKU_2820,0,83,55,0,55
SKU_4046,0,75,91,12,79
SKU_4046,0,79,84,0,84
SKU_4046,0,83,5,0,5
SKU_4048,0,79,310,50,260
SKU_4048,0,85,197,0,197
SKU_4048,0,87,68,0,68
SKU_4048,0,75,51,0,51
SKU_4048,0,95,42,0,42
SKU_2478,0,79,279,126,153
SKU_2478,0,77,247,0,247
SKU_2478,0,81,180,0,180
SKU_2478,0,75,70,0,70
SKU_7874,0,77,83,13,70
SKU_7874,0,75,53,0,53
SKU_4164,0,79,227,29,198
SKU_4164,0,75,79,0,79
SKU_3393,0,75,71,9,62
SKU_3400,0,75,39,6,33
SKU_3395,0,75,120,15,105
SKU_2642,0,87,87,41,46
SKU_2642,0,85,61,0,61
SKU_2642,0,79,54,0,54
SKU_2642,0,77,39,0,39
SKU_2642,0,75,32,0,32
SKU_2642,0,161,2,0,2
SKU_2642,0,91,1,0,1
SKU_2646,0,97,89,25,64
SKU_2646,0,89,40,0,40
SKU_2646,0,75,29,0,29
SKU_13178,1,62,1483,1131,352
SKU_13178,0,79,313,0,313
SKU_13178,1,60,235,0,235
SKU_13178,0,81,124,0,124
SKU_13178,1,54,79,0,79
SKU_13178,1,58,78,0,78
SKU_13178,0,77,66,0,66
SKU_13178,0,75,50,0,50
SKU_13179,0,75,559,509,50
SKU_13179,0,81,312,0,312
SKU_13179,0,77,158,0,158
SKU_13179,0,87,87,0,87
SKU_3283,0,75,82,18,64
SKU_101,0,75,224,37,187
SKU_2767,0,75,4,1,3
SKU_17536,0,75,168,41,127
SKU_17536,0,77,145,0,145
SKU_17536,0,95,59,0,59
SKU_19260,0,75,81,7,74
SKU_19260,0,79,1,0,1
SKU_2769,0,75,17,3,14
SKU_219,0,75,30,5,25
SKU_220,0,75,25,5,20
SKU_17055,0,78,57,17,40
SKU_17055,0,76,39,0,39
SKU_19498,0,140,160,4,156
SKU_19498,0,148,42,0,42
SKU_19498,0,142,20,0,20
SKU_19498,0,76,8,0,8
SKU_19498,0,144,3,0,3
SKU_19498,0,130,1,0,1
SKU_19498,0,132,1,0,1
SKU_19498,0,150,1,0,1
SKU_17217,2,167,687,3,684
SKU_17217,2,169,358,0,358
SKU_17217,2,161,344,0,344
SKU_17217,2,165,141,0,141
SKU_17217,2,163,133,0,133
SKU_17217,2,143,53,0,53
SKU_17217,2,159,48,0,48
SKU_17217,0,76,1,0,1
SKU_17217,2,94,1,0,1
SKU_17217,2,109,1,0,1
SKU_17217,2,151,1,0,1
SKU_19218,0,77,139,20,119
SKU_19218,0,79,111,0,111
SKU_19218,0,103,82,0,82
SKU_19218,0,101,1,0,1
SKU_19218,2,123,1,0,1
SKU_51,2,40,665,1,664
SKU_51,2,44,489,0,489
SKU_51,0,93,463,0,463
SKU_51,2,42,366,0,366
SKU_51,0,81,332,0,332
SKU_51,2,103,268,0,268
SKU_51,2,119,184,0,184
SKU_51,2,117,170,0,170
SKU_51,0,91,132,0,132
SKU_51,0,83,105,0,105
SKU_51,2,105,63,0,63
SKU_51,0,77,61,0,61
SKU_51,2,109,61,0,61
SKU_51,2,38,49,0,49
SKU_51,2,93,1,0,1
SKU_24,0,83,500,2,498
SKU_24,0,81,346,0,346
SKU_24,0,77,301,0,301
SKU_24,0,87,79,0,79
SKU_24,0,80,1,0,1
SKU_130,0,97,1246,5,1241
SKU_130,0,145,246,0,246
SKU_130,0,131,232,0,232
SKU_130,0,143,208,0,208
SKU_130,0,111,130,0,130
SKU_130,0,95,119,0,119
SKU_130,0,89,96,0,96
SKU_130,0,77,78,0,78
SKU_130,0,147,68,0,68
SKU_130,0,141,65,0,65
SKU_130,0,135,28,0,28
SKU_130,0,93,26,0,26
SKU_13081,0,77,33,4,29
SKU_7432,0,95,62,18,44
SKU_7432,0,77,40,0,40
SKU_1165,0,113,217,47,170
SKU_1165,0,111,67,0,67
SKU_1165,0,109,40,0,40
SKU_1165,0,83,38,0,38
SKU_1165,0,119,35,0,35
SKU_1165,0,77,3,0,3
SKU_1165,0,121,2,0,2
SKU_1166,0,97,157,92,65
SKU_1166,0,93,135,0,135
SKU_1166,0,117,85,0,85
SKU_1166,0,91,83,0,83
SKU_1166,0,95,75,0,75
SKU_1166,0,115,74,0,74
SKU_1166,0,113,41,0,41
SKU_1166,0,99,17,0,17
SKU_1166,0,77,3,0,3
SKU_4047,0,83,142,33,109
SKU_4047,0,87,128,0,128
SKU_4047,0,81,89,0,89
SKU_4047,0,77,76,0,76
SKU_2479,0,83,260,132,128
SKU_2479,0,89,216,0,216
SKU_2479,0,79,84,0,84
SKU_2479,0,87,80,0,80
SKU_2479,0,85,74,0,74
SKU_2479,0,77,58,0,58
SKU_95,0,85,185,51,134
SKU_95,0,83,75,0,75
SKU_95,0,77,53,0,53
SKU_2643,0,77,110,47,63
SKU_2643,0,99,104,0,104
SKU_2643,0,81,86,0,86
SKU_2647,0,83,70,34,36
SKU_2647,0,87,67,0,67
SKU_2647,0,85,48,0,48
SKU_2647,0,77,36,0,36
SKU_3428,0,77,32,11,21
SKU_842,0,77,96,16,80
SKU_843,0,77,83,17,66
SKU_843,0,87,76,0,76
SKU_843,0,163,1,0,1
SKU_845,0,77,161,43,118
SKU_845,0,81,140,0,140
SKU_845,0,83,107,0,107
SKU_845,0,159,1,0,1
SKU_17311,0,99,171,28,143
SKU_17311,0,77,88,0,88
SKU_17311,0,109,6,0,6
SKU_475,2,135,269,2,267
SKU_475,2,133,131,0,131
SKU_475,0,146,5,0,5
SKU_475,2,131,2,0,2
SKU_475,0,78,1,0,1
SKU_475,1,79,1,0,1
SKU_475,2,122,1,0,1
SKU_200,0,78,275,4,271
SKU_200,0,112,228,0,228
SKU_200,0,126,208,0,208
SKU_200,0,124,150,0,150
SKU_200,0,118,75,0,75
SKU_200,0,122,63,0,63
SKU_200,0,130,17,0,17
SKU_200,0,94,2,0,2
SKU_200,0,120,2,0,2
SKU_7452,0,78,16,7,9
SKU_52,2,106,862,1,861
SKU_52,0,109,766,0,766
SKU_52,0,101,473,0,473
SKU_52,0,115,303,0,303
SKU_52,0,127,258,0,258
SKU_52,0,79,128,0,128
SKU_52,2,104,84,0,84
SKU_52,0,125,67,0,67
SKU_52,2,92,64,0,64
SKU_52,0,103,56,0,56
SKU_52,0,95,55,0,55
SKU_13022,0,125,786,90,696
SKU_13022,0,87,455,0,455
SKU_13022,0,121,305,0,305
SKU_13022,0,83,288,0,288
SKU_13022,0,133,288,0,288
SKU_13022,0,85,285,0,285
SKU_13022,0,111,136,0,136
SKU_13022,0,144,134,0,134
SKU_13022,0,79,115,0,115
SKU_13022,0,131,109,0,109
SKU_13022,0,154,65,0,65
SKU_13022,0,95,62,0,62
SKU_13022,0,89,60,0,60
SKU_13022,0,123,59,0,59
SKU_13022,0,101,50,0,50
SKU_465,0,83,216,2,214
SKU_465,0,79,207,0,207
SKU_465,0,85,164,0,164
SKU_465,0,81,60,0,60
SKU_14204,0,79,2,2,0
SKU_20229,0,89,203,75,128
SKU_20229,0,91,169,0,169
SKU_20229,0,97,165,0,165
SKU_20229,0,85,127,0,127
SKU_20229,0,95,97,0,97
SKU_20229,0,79,46,0,46
SKU_20229,0,159,2,0,2
SKU_19300,0,123,52,4,48
SKU_19300,0,79,10,0,10
SKU_19300,0,89,2,0,2
SKU_19302,0,79,71,4,67
SKU_19302,0,161,1,0,1
SKU_21545,0,79,1,1,0
SKU_5028,0,79,10,6,4
SKU_2475,0,87,181,76,105
SKU_2475,0,85,94,0,94
SKU_2475,0,89,45,0,45
SKU_2475,0,79,44,0,44
SKU_2475,0,81,44,0,44
SKU_2476,0,79,79,31,48
SKU_2476,0,83,69,0,69
SKU_2476,0,87,31,0,31
SKU_16065,0,121,189,26,163
SKU_16065,0,79,57,0,57
SKU_19243,0,79,27,3,24
SKU_19244,0,79,23,3,20
SKU_19246,0,79,12,1,11
SKU_2645,0,85,98,28,70
SKU_2645,0,79,38,0,38
SKU_2645,0,81,34,0,34
SKU_4169,0,79,45,7,38
SKU_4169,0,101,5,0,5
SKU_2721,0,97,208,120,88
SKU_2721,0,79,60,0,60
SKU_2721,0,91,57,0,57
SKU_2721,0,85,55,0,55
SKU_2721,0,93,55,0,55
SKU_2721,0,83,31,0,31
SKU_2721,0,95,1,0,1
SKU_803,0,79,319,44,275
SKU_840,0,79,113,25,88
SKU_840,0,83,28,0,28
SKU_840,0,163,1,0,1
SKU_19641,0,79,379,34,345
SKU_20002,0,79,141,11,130
SKU_2806,0,79,46,3,43
SKU_2810,0,79,40,2,38
SKU_17171,0,80,32,5,27
SKU_17171,0,142,4,0,4
SKU_17171,1,30,2,0,2
SKU_17171,0,144,1,0,1
SKU_13137,0,80,336,6,330
SKU_13137,0,82,30,0,30
SKU_13137,1,114,15,0,15
SKU_13137,0,84,5,0,5
SKU_13137,0,86,1,0,1
SKU_19521,0,86,226,5,221
SKU_19521,0,80,200,0,200
SKU_19521,0,84,140,0,140
SKU_19521,0,94,92,0,92
SKU_19521,0,90,68,0,68
SKU_19521,0,92,51,0,51
SKU_19521,0,88,44,0,44
SKU_20261,0,89,70,9,61
SKU_20261,0,111,14,0,14
SKU_20261,0,109,13,0,13
SKU_20261,0,101,9,0,9
SKU_20261,0,81,1,0,1
SKU_1673,0,113,230,18,212
SKU_1673,0,81,46,0,46
SKU_13245,0,81,66,7,59
SKU_176,0,81,1,1,0
SKU_176,0,124,1,1,0
SKU_20843,0,113,201,25,176
SKU_20843,0,95,79,0,79
SKU_20843,0,81,3,0,3
SKU_20843,0,115,1,0,1
SKU_20746,0,97,290,70,220
SKU_20746,0,91,168,0,168
SKU_20746,0,81,105,0,105
SKU_20746,0,89,93,0,93
SKU_20746,0,95,43,0,43
SKU_20746,0,87,40,0,40
SKU_20746,0,83,38,0,38
SKU_20746,0,85,38,0,38
SKU_20685,0,93,214,65,149
SKU_20685,0,89,129,0,129
SKU_20685,0,87,114,0,114
SKU_20685,0,95,93,0,93
SKU_20685,0,81,85,0,85
SKU_20685,0,85,41,0,41
SKU_20685,0,91,34,0,34
SKU_20685,0,163,5,0,5
SKU_20664,0,109,173,32,141
SKU_20664,0,85,103,0,103
SKU_20664,0,107,37,0,37
SKU_20664,0,101,36,0,36
SKU_20664,0,163,5,0,5
SKU_20664,0,81,1,0,1
SKU_20664,0,159,1,0,1
SKU_20857,0,115,216,35,181
SKU_20857,0,113,47,0,47
SKU_20857,0,97,46,0,46
SKU_20857,0,81,5,0,5
SKU_2715,0,81,216,216,0
SKU_2715,0,83,115,9,106
SKU_2715,0,87,57,0,57
SKU_2715,0,85,52,0,52
SKU_2715,0,119,47,0,47
SKU_403,0,107,619,7,612
SKU_403,0,103,123,0,123
SKU_403,0,99,38,0,38
SKU_403,0,108,3,0,3
SKU_403,0,81,2,0,2
SKU_403,0,101,1,0,1
SKU_1225,0,81,160,113,47
SKU_1225,0,115,152,0,152
SKU_1225,0,127,118,0,118
SKU_1225,0,133,81,0,81
SKU_1225,0,129,80,0,80
SKU_1225,0,117,73,0,73
SKU_1225,0,144,44,0,44
SKU_1225,0,131,42,0,42
SKU_1225,0,140,40,0,40
SKU_1225,0,101,39,0,39
SKU_1225,0,83,38,0,38
SKU_1225,0,148,38,0,38
SKU_7875,0,91,70,17,53
SKU_7875,0,81,64,0,64
SKU_7875,0,99,53,0,53
SKU_2449,0,121,113,22,91
SKU_2449,0,81,97,0,97
SKU_810,0,93,81,21,60
SKU_810,0,81,44,0,44
SKU_810,0,91,35,0,35
SKU_2725,0,81,287,165,122
SKU_2725,0,85,242,0,242
SKU_2725,0,87,63,0,63
SKU_2725,0,83,52,0,52
SKU_2725,0,113,15,0,15
SKU_2725,0,165,1,0,1
SKU_3448,0,81,81,8,73
SKU_3442,0,81,132,16,116
SKU_3442,0,93,30,0,30
